traceID,spanID,starttime,operationName,servicename,podname,childSpanId,childTraceId,duration,http.status_code,container,instance,container_memory_working_set_bytes,container_cpu_usage_seconds_total,trace_length
5c3bd5174f1c12cb,6fb4f12bdfdaf5ad,2022-07-13T11:50:00.000000,getContactsByContactsId,ts-order-other-service,ts-order-other-service-57489b469f-h8dg5,c2a331721f8d4780,5c3bd5174f1c12cb,274196,200,ts-order-other-service,10.252.1.21:10250,311271424.0,85.506845556,3
147e01a41865a515,a47d1e520a9e43e5,2022-07-13T11:35:00.000000,GET,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,a8095eb08ea96189,147e01a41865a515,91380,200,ts-travel-service,10.252.1.22:10250,294211584.0,79.508889628,6
8f72786ed1527741,22e81fed0dfb8e2d,2022-07-13T11:40:00.000000,getRouteByTripId,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,e8505812cbcba9d3,8f72786ed1527741,759645,200,ts-travel-service,10.252.1.22:10250,318533632.0,85.8166057,3
147e01a41865a515,39862cf499208438,2022-07-13T11:35:00.000000,queryForTravel,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,232745d7ad5e2011,147e01a41865a515,20806536,200,ts-travel-service,10.252.1.22:10250,294211584.0,79.508889628,5
6fed7946c04f735f,935d2466d8a330f5,2022-07-13T11:40:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5bb968c568-z7hpr,6fed7946c04f735f,6fed7946c04f735f,347913,200,ts-ticketinfo-service,10.252.1.21:10250,307998720.0,81.31858873,2
147e01a41865a515,12947ccecf993733,2022-07-13T11:35:00.000000,retrieve,ts-train-service,ts-train-service-7568b87b6b-gsczs,524beecea6834786,147e01a41865a515,488817,200,ts-train-service,10.252.1.22:10250,282664960.0,76.481623486,7
6fed7946c04f735f,42bbc9de2a040e5f,2022-07-13T11:40:00.000000,GET,ts-ticketinfo-service,ts-ticketinfo-service-5bb968c568-z7hpr,6fed7946c04f735f,6fed7946c04f735f,85100,200,ts-ticketinfo-service,10.252.1.21:10250,307998720.0,81.31858873,2
147e01a41865a515,e3ed8321dd16e577,2022-07-13T11:35:00.000000,GET,ts-basic-service,ts-basic-service-67746d6b6-dsp99,c8dd48878eb0451f,147e01a41865a515,203421,200,ts-basic-service,10.252.1.22:10250,271048704.0,71.261812361,6
478cc008fe2afd5d,478cc008fe2afd5d,2022-07-13T11:45:00.000000,getAllOrders,ts-admin-order-service,ts-admin-order-service-54d7b8c5d-4g4fs,,,6201719,200,ts-admin-order-service,10.252.1.22:10250,293122048.0,75.684015265,1
147e01a41865a515,b9701cfd0a974b42,2022-07-13T11:35:00.000000,GET,ts-travel-service,ts-travel-service-5c8fdffbb8-27nvn,39862cf499208438,147e01a41865a515,14130362,200,ts-travel-service,10.252.1.22:10250,294211584.0,79.508889628,6
b3bdd4c49f80d8ac,b3bdd4c49f80d8ac,2022-07-13T11:40:00.000000,imageCode,ts-verification-code-service,ts-verification-code-service-6df9658bc9-g9dzd,,,2722385,200,ts-verification-code-service,10.252.1.23:10250,267853824.0,64.540161769,1
1bbb14069bdad746,1e2113290c9fd767,2022-07-13T11:50:00.000000,GET,ts-consign-service,ts-consign-service-69598f96f-p64b2,1bbb14069bdad746,1bbb14069bdad746,10406917,200,ts-consign-service,10.252.1.22:10250,290693120.0,77.836965242,2
6fed7946c04f735f,436ac0dd316d0948,2022-07-13T11:40:00.000000,GET,ts-station-service,ts-station-service-777bd6b4-6gh4t,ff86a2dba3ad89e5,6fed7946c04f735f,148254,200,ts-station-service,10.252.1.23:10250,307372032.0,85.796179342,4
147e01a41865a515,1df3fa09e3c6abee,2022-07-13T11:35:00.000000,GET,ts-seat-service,ts-seat-service-5fff7b484c-jnfwn,20b96f7a2e684187,147e01a41865a515,196821,200,ts-seat-service,10.252.1.21:10250,262586368.0,75.963996403,4
147e01a41865a515,bf81fb4750bf0389,2022-07-13T11:35:00.000000,GET,ts-basic-service,ts-basic-service-67746d6b6-dsp99,147e01a41865a515,147e01a41865a515,845600,200,ts-basic-service,10.252.1.22:10250,271048704.0,71.261812361,2
147e01a41865a515,43b7d5d5381c47b3,2022-07-13T11:35:00.000000,GET,ts-basic-service,ts-basic-service-67746d6b6-dsp99,147e01a41865a515,147e01a41865a515,24677156,200,ts-basic-service,10.252.1.22:10250,271048704.0,71.261812361,2
